rank,property_id,address,latitude,longitude,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,broker_name,input,property_url,listing_url
226,13362623,"1140 S Tennyson St, Denver, CO 80219",39.69592,-105.043414,425000,USD,1,2,770.0 sqft,,427100,1807,6,,FALSE,https://photos.zillowstatic.com/fp/5e9baa8568963e5432a262e49b7135e8-p_e.jpg,House for sale,@ Home Realty,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1140-S-Tennyson-St-Denver-CO-80219/13362623_zpid/,"https://www.zillow.com/homes/denver,-co_rb/6_p/"
76,13332693,"431 W 8th Ave, Denver, CO 80204",39.729168,-104.99368,395000,USD,1,1,935.0 sqft,,437800,1998,1,,FALSE,https://photos.zillowstatic.com/fp/7e3eebad9a268c08923ffc8018a677ea-p_e.jpg,House for sale,Keller Williams Realty Downtown LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/431-W-8th-Ave-Denver-CO-80204/13332693_zpid/,"https://www.zillow.com/homes/denver,-co_rb/2_p/"
455,2077438743,"Apex Plan, Green Valley Ranch",39.775746,-104.764056,432900,USD,2,2,1434.0 sqft,,,1889,19,,FALSE,https://photos.zillowstatic.com/fp/9464684395f9c46af78e423d1b478154-p_e.jpg,New construction,,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/community/green-valley-ranch/2077438743_zpid/,"https://www.zillow.com/homes/denver,-co_rb/12_p/"
250,13422711,"8095 E Lehigh Ave, Denver, CO 80237",39.647496,-104.895059,685000,USD,3,3,3190.0 sqft,,702500,3156,7,,FALSE,https://photos.zillowstatic.com/fp/ff75080f8aaccba4c77c64ac2a0e93bd-p_e.jpg,House for sale,LIV Sotheby's International Realty,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/8095-E-Lehigh-Ave-Denver-CO-80237/13422711_zpid/,"https://www.zillow.com/homes/denver,-co_rb/7_p/"
570,13298664,"2779 W 38th Ave, Denver, CO 80211",39.769543,-105.022576,629900,USD,2,3,2598.0 sqft,,642900,3369,27,,FALSE,https://photos.zillowstatic.com/fp/513526b4474cced5a428cd4ade366cc5-p_e.jpg,House for sale,Your Castle Realty LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/2779-W-38th-Ave-Denver-CO-80211/13298664_zpid/,"https://www.zillow.com/homes/denver,-co_rb/15_p/"
236,54891788,"925 E 8th Ave APT 215, Denver, CO 80218",39.729333,-104.97579,219500,USD,1,1,672.0 sqft,,219500,1498,6,,FALSE,https://photos.zillowstatic.com/fp/dce8595cdd858dfb5d6c206eb98941a9-p_e.jpg,Condo for sale,Denver Fine Properties LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/925-E-8th-Ave-APT-215-Denver-CO-80218/54891788_zpid/,"https://www.zillow.com/homes/denver,-co_rb/6_p/"
356,13319179,"1020 15th St APT 11L, Denver, CO 80202",39.746457,-104.9967,349900,USD,2,2,993.0 sqft,,349900,2316,12,,FALSE,https://photos.zillowstatic.com/fp/2425b4dbdd3f5ec07bb727b2c4051507-p_e.jpg,Condo for sale,RE/MAX Professionals,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1020-15th-St-APT-11L-Denver-CO-80202/13319179_zpid/,"https://www.zillow.com/homes/denver,-co_rb/9_p/"
308,2076995269,"Sunflower Plan, The Alpine Collection at Altaira at High Point",39.81367,-104.765885,375000,USD,2,2,1498.0 sqft,,,1756,10,,FALSE,https://photos.zillowstatic.com/fp/19efc1e6e45dcc7556177101d62aa229-p_e.jpg,New construction,,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/community/alpine-collection-at-altaira-at-high-point/2076995269_zpid/,"https://www.zillow.com/homes/denver,-co_rb/8_p/"
212,13369896,"1851 S Pennsylvania St, Denver, CO 80210",39.683028,-104.981944,1035000,USD,3,3,1783.0 sqft,,1124700,3284,6,,FALSE,https://photos.zillowstatic.com/fp/31974ddc4433ac5cfee49ecd809c4ac0-p_e.jpg,House for sale,Compass - Denver,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1851-S-Pennsylvania-St-Denver-CO-80210/13369896_zpid/,"https://www.zillow.com/homes/denver,-co_rb/6_p/"
543,13429047,"3379 W Wagon Trail Dr, Englewood, CO 80110",39.631155,-105.033653,589000,USD,2,5,2224.0 sqft,,608000,2676,26,,FALSE,https://photos.zillowstatic.com/fp/7995f5e7afdeecebc4bf180eff28d082-p_e.jpg,House for sale,RE/MAX Masters Millennium,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/3379-W-Wagon-Trail-Dr-Englewood-CO-80110/13429047_zpid/,"https://www.zillow.com/homes/denver,-co_rb/14_p/"
733,13291679,"1870 W Beekman Pl, Denver, CO 80221",39.788411,-105.009648,559900,USD,2,3,1282.0 sqft,,564700,2564,46,,FALSE,https://photos.zillowstatic.com/fp/1e4c2bee0548b1f0e6252051db03ed2b-p_e.jpg,House for sale,RE/MAX PROFESSIONALS,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1870-W-Beekman-Pl-Denver-CO-80221/13291679_zpid/,"https://www.zillow.com/homes/denver,-co_rb/19_p/"
202,13314712,"3812 W 26th Ave, Denver, CO 80211",39.754637,-105.037324,1050000,USD,3,3,2708.0 sqft,,1304600,4161,6,,FALSE,https://photos.zillowstatic.com/fp/2d92aceba1b902f47469d8e2e413a7a6-p_e.jpg,House for sale,Keller Williams Realty Downtown LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/3812-W-26th-Ave-Denver-CO-80211/13314712_zpid/,"https://www.zillow.com/homes/denver,-co_rb/6_p/"
518,82257191,"2431 Stout St, Denver, CO 80205",39.754002,-104.982998,985000,USD,3,2,2187.0 sqft,,1001400,3750,23,,FALSE,https://photos.zillowstatic.com/fp/d087fa28403dc2d51e0cffad2c32e35e-p_e.jpg,House for sale,Compass - Boulder,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/2431-Stout-St-Denver-CO-80205/82257191_zpid/,"https://www.zillow.com/homes/denver,-co_rb/13_p/"
658,131678390,"2140 N Julian St, Denver, CO 80211",39.749565,-105.031329,1150000,USD,4,3,2787.0 sqft,,1183100,4703,37,,FALSE,https://photos.zillowstatic.com/fp/be4febbbe1ca22ba81566d85f835fdb7-p_e.jpg,Multi-family home for sale,Orchard Brokerage LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/2140-N-Julian-St-Denver-CO-80211/131678390_zpid/,"https://www.zillow.com/homes/denver,-co_rb/17_p/"
450,13321304,"1001 E 17th Ave APT 23, Denver, CO 80218",39.7436,-104.974403,375000,USD,1,1,840.0 sqft,,380200,1880,19,,FALSE,https://photos.zillowstatic.com/fp/62ffe2ed95f7e67119ce72970223be00-p_e.jpg,Condo for sale,Berkshire Hathaway Preferred Real Estate,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1001-E-17th-Ave-APT-23-Denver-CO-80218/13321304_zpid/,"https://www.zillow.com/homes/denver,-co_rb/12_p/"
678,2068683519,"2876 W 53rd Ave #106, Denver, CO 80221",39.792528,-105.023609,399900,USD,1,1,809.0 sqft,,404600,1628,40,,FALSE,https://photos.zillowstatic.com/fp/20d08832c445e6afa15e19a43d6d1704-p_e.jpg,Condo for sale,"Urban Modern Realty, LLC","https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/2876-W-53rd-Ave-106-Denver-CO-80221/2068683519_zpid/,"https://www.zillow.com/homes/denver,-co_rb/17_p/"
778,13401065,"700 S Alton Way UNIT 2D, Denver, CO 80247",39.704425,-104.879653,225999,USD,1,2,945.0 sqft,,229000,1432,52,,FALSE,https://photos.zillowstatic.com/fp/1e10134d5dc28886ca327020aa4716e2-p_e.jpg,Townhouse for sale,Orchard Brokerage LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/700-S-Alton-Way-UNIT-2D-Denver-CO-80247/13401065_zpid/,"https://www.zillow.com/homes/denver,-co_rb/20_p/"
532,13367322,"1163 S Shoshone St, Denver, CO 80223",39.695617,-105.011004,524900,USD,3,3,1020.0 sqft,,534800,2221,25,,FALSE,https://photos.zillowstatic.com/fp/d2d6a2db2595924609870fee28428fee-p_e.jpg,House for sale,RE/MAX ALLIANCE,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1163-S-Shoshone-St-Denver-CO-80223/13367322_zpid/,"https://www.zillow.com/homes/denver,-co_rb/14_p/"
394,13299390,"4250 Wyandot St, Denver, CO 80211",39.775087,-105.014345,749900,USD,2,3,1748.0 sqft,,764400,2793,13,,FALSE,https://photos.zillowstatic.com/fp/1fa1c4b6fbf86039df31b134acafa9e0-p_e.jpg,House for sale,"Gold Compass Real Estate, LLC","https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/4250-Wyandot-St-Denver-CO-80211/13299390_zpid/,"https://www.zillow.com/homes/denver,-co_rb/10_p/"
601,2077438745,"Croydon Plan, Green Valley Ranch",39.775746,-104.764056,410900,USD,2,2,1314.0 sqft,,,1889,29,,FALSE,https://photos.zillowstatic.com/fp/0d05a0b54bc8d4a9289e41bf84414d4b-p_e.jpg,New construction,,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/community/green-valley-ranch/2077438745_zpid/,"https://www.zillow.com/homes/denver,-co_rb/16_p/"
89,13350259,"3785 E Cedar Ave, Denver, CO 80209",39.713257,-104.942727,800000,USD,4,3,2077.0 sqft,,756600,3528,1,,FALSE,https://photos.zillowstatic.com/fp/2651f5fcb541082e16add0edd18176ca-p_e.jpg,Townhouse for sale,LIV Sotheby's International Realty,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/3785-E-Cedar-Ave-Denver-CO-80209/13350259_zpid/,"https://www.zillow.com/homes/denver,-co_rb/3_p/"
148,13318651,"2347 Stout St, Denver, CO 80205",39.753214,-104.984011,975000,USD,4,4,2993.0 sqft,,991800,3099,5,,FALSE,https://photos.zillowstatic.com/fp/c76c53ca4e09fc36bdb392ff77029c3c-p_e.jpg,House for sale,Compass - Denver,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/2347-Stout-St-Denver-CO-80205/13318651_zpid/,"https://www.zillow.com/homes/denver,-co_rb/4_p/"
298,13345011,"81 N Sherman St, Denver, CO 80203",39.718011,-104.985345,550000,USD,1,3,1575.0 sqft,,564300,2499,9,,FALSE,https://photos.zillowstatic.com/fp/54b027072925b94c2fa2faf00ac5cda0-p_e.jpg,House for sale,"eXp Realty, LLC","https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/81-N-Sherman-St-Denver-CO-80203/13345011_zpid/,"https://www.zillow.com/homes/denver,-co_rb/8_p/"
687,2068688950,"Federal Boulevard 41 43 #36-38-45, Denver, CO 80221",,,389900,USD,,,,0.86 acres,,1634,40,,FALSE,https://photos.zillowstatic.com/fp/a0ea910224a18cc7621c5c73e7d53dae-p_e.jpg,Lot / Land for sale,HomeSmart Realty,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/Federal-Boulevard-41-43-36-38-45-Denver-CO-80221/2068688950_zpid/,"https://www.zillow.com/homes/denver,-co_rb/18_p/"
651,13327631,"601 Monroe St, Denver, CO 80206",39.725764,-104.945394,1040000,USD,3,4,2454.0 sqft,,1063600,4180,35,,FALSE,https://photos.zillowstatic.com/fp/1b2a555273b7e5f26feb71a7e24e7f55-p_e.jpg,House for sale,RE/MAX PROFESSIONALS,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/601-Monroe-St-Denver-CO-80206/13327631_zpid/,"https://www.zillow.com/homes/denver,-co_rb/17_p/"
206,13421497,"9195 E Lehigh Ave APT 184, Denver, CO 80237",39.648668,-104.882457,260000,USD,1,2,860.0 sqft,,260000,1432,6,,FALSE,https://photos.zillowstatic.com/fp/6f1101973c202f933942e01c60f55159-p_e.jpg,Multi-family home for sale,Coldwell Banker Realty 26,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/9195-E-Lehigh-Ave-APT-184-Denver-CO-80237/13421497_zpid/,"https://www.zillow.com/homes/denver,-co_rb/6_p/"
46,131666371,"90 Niagara St, Denver, CO 80230",39.718134,-104.910406,1275000,USD,5,4,4192.0 sqft,,1267000,4826,0,,FALSE,https://photos.zillowstatic.com/fp/4af53a8248fb52267e224344b5136c85-p_e.jpg,House for sale,LIV Sotheby's International Realty,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/90-Niagara-St-Denver-CO-80230/131666371_zpid/,"https://www.zillow.com/homes/denver,-co_rb/2_p/"
783,13377437,"2401 S Gaylord St APT 305, Denver, CO 80210",39.672826,-104.962075,199900,USD,1,1,606.0 sqft,,199900,1294,53,,FALSE,https://photos.zillowstatic.com/fp/2ca0b630abf20bf2248c36518e5c1dcd-p_e.jpg,Condo for sale,RE/MAX Alliance,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/2401-S-Gaylord-St-APT-305-Denver-CO-80210/13377437_zpid/,"https://www.zillow.com/homes/denver,-co_rb/20_p/"
565,13289754,"1690 Spruce St, Denver, CO 80220",39.743611,-104.897274,590000,USD,2,4,2060.0 sqft,,590000,2441,27,,FALSE,https://photos.zillowstatic.com/fp/4dce4482392478edf21a498eede2de73-p_e.jpg,House for sale,8z Real Estate,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1690-Spruce-St-Denver-CO-80220/13289754_zpid/,"https://www.zillow.com/homes/denver,-co_rb/15_p/"
368,54891565,"3894 Orleans Ct, Denver, CO 80249",39.770324,-104.73723,410000,USD,3,2,1143.0 sqft,,419900,1997,13,,FALSE,https://photos.zillowstatic.com/fp/322f4c9f26011449cf59fc9059af68da-p_e.jpg,House for sale,"True Realty, LLC","https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/3894-Orleans-Ct-Denver-CO-80249/54891565_zpid/,"https://www.zillow.com/homes/denver,-co_rb/10_p/"
351,13355730,"557 S Pearl St, Denver, CO 80209",39.706457,-104.98076,995000,USD,3,5,2792.0 sqft,,1049700,4333,12,,FALSE,https://photos.zillowstatic.com/fp/adb694e9033ac59ee53fe206cafc21d6-p_e.jpg,House for sale,American Home Agents,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/557-S-Pearl-St-Denver-CO-80209/13355730_zpid/,"https://www.zillow.com/homes/denver,-co_rb/9_p/"
183,13385380,"3442 S Patton Way, Denver, CO 80236",39.654888,-105.039689,497900,USD,3,5,2906.0 sqft,,506300,2436,5,,FALSE,https://photos.zillowstatic.com/fp/46161274463035f17653bb6780fe6bcb-p_e.jpg,House for sale,HomeSmart Realty,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/3442-S-Patton-Way-Denver-CO-80236/13385380_zpid/,"https://www.zillow.com/homes/denver,-co_rb/5_p/"
472,13344803,"80 N Washington St, Denver, CO 80203",39.71797,-104.978802,825000,USD,4,3,2645.0 sqft,,847500,3300,20,,FALSE,https://photos.zillowstatic.com/fp/83875960b145640e3fb4051a165a44b4-p_e.jpg,House for sale,Homie,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/80-N-Washington-St-Denver-CO-80203/13344803_zpid/,"https://www.zillow.com/homes/denver,-co_rb/12_p/"
730,13302518,"3862 N Madison St, Denver, CO 80205",39.770291,-104.946075,524000,USD,2,3,955.0 sqft,,524000,2028,45,,FALSE,https://photos.zillowstatic.com/fp/f491a95e93a4d64a3923c42b8ec43f31-p_e.jpg,House for sale,EXIT Realty Denver Tech Center,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/3862-N-Madison-St-Denver-CO-80205/13302518_zpid/,"https://www.zillow.com/homes/denver,-co_rb/19_p/"
587,2068578823,"4584 S Kipling Cir, Littleton, CO 80123",39.63256,-105.109366,583360,USD,3,3,2852.0 sqft,,591100,2695,28,,FALSE,https://photos.zillowstatic.com/fp/59c65efc4f07bf8d60bfd838ae33c94d-p_e.jpg,New construction,Kerrie A. Young (Independent),"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/4584-S-Kipling-Cir-Littleton-CO-80123/2068578823_zpid/,"https://www.zillow.com/homes/denver,-co_rb/15_p/"
96,63786644,"925 N Lincoln St #9J-S, Denver, CO 80203",39.730828,-104.986652,340000,USD,1,1,807.0 sqft,,340000,1770,2,,FALSE,https://photos.zillowstatic.com/fp/f354a81461a57f4b5959cb4ae168de8c-p_e.jpg,Condo for sale,Milehimodern,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/925-N-Lincoln-St-9J-S-Denver-CO-80203/63786644_zpid/,"https://www.zillow.com/homes/denver,-co_rb/3_p/"
752,13423513,"8285 E Lehigh Ave, Denver, CO 80237",39.647312,-104.89201,745000,USD,3,4,2632.0 sqft,,745100,3164,48,,FALSE,https://photos.zillowstatic.com/fp/aa749dbde162701aa72b3157c1ee66bf-p_e.jpg,House for sale,Huntington Properties LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/8285-E-Lehigh-Ave-Denver-CO-80237/13423513_zpid/,"https://www.zillow.com/homes/denver,-co_rb/19_p/"
722,13424073,"7375 E Quincy Ave APT 207, Denver, CO 80237",39.639895,-104.902318,187000,USD,2,2,967.0 sqft,,187000,1450,43,,FALSE,https://photos.zillowstatic.com/fp/7a5e5e4ab4e1fd931249dbc2126416e5-p_e.jpg,Condo for sale,Equity Colorado Real Estate,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/7375-E-Quincy-Ave-APT-207-Denver-CO-80237/13424073_zpid/,"https://www.zillow.com/homes/denver,-co_rb/19_p/"
423,58686745,"903 Roslyn Ct, Denver, CO 80230",39.731167,-104.900798,764900,USD,3,3,2421.0 sqft,,764907,2780,16,,TRUE,https://photos.zillowstatic.com/fp/6e113a10a0db0bd71933641555191e70-p_e.jpg,House for sale,,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/903-Roslyn-Ct-Denver-CO-80230/58686745_zpid/,"https://www.zillow.com/homes/denver,-co_rb/11_p/"
224,88907185,"1525 S Humboldt St, Denver, CO 80210",39.688836,-104.970205,1500000,USD,4,5,4713.0 sqft,,1533000,6127,6,,FALSE,https://photos.zillowstatic.com/fp/762f0c0cd215fa5cc85a92c784d37821-p_e.jpg,House for sale,RE/MAX Professionals,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1525-S-Humboldt-St-Denver-CO-80210/88907185_zpid/,"https://www.zillow.com/homes/denver,-co_rb/6_p/"
754,13404233,"6800 E Tennessee Ave APT 433, Denver, CO 80224",39.698114,-104.909142,203000,USD,1,2,864.0 sqft,,205100,1713,48,,FALSE,https://photos.zillowstatic.com/fp/3b649fb5399a45f675d9ff2df755c9b8-p_e.jpg,Condo for sale,EXIT Realty Denver Tech Center,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/6800-E-Tennessee-Ave-APT-433-Denver-CO-80224/13404233_zpid/,"https://www.zillow.com/homes/denver,-co_rb/19_p/"
441,2068559889,"Vyktorea III Plan, Gateway Commons",39.807375,-104.765724,357990,USD,2,3,1221.0 sqft,,,1950,18,,FALSE,https://photos.zillowstatic.com/fp/ebea9507fb768680c8ad534acbb41bed-p_e.jpg,New construction,,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/community/gateway-commons/2068559889_zpid/,"https://www.zillow.com/homes/denver,-co_rb/12_p/"
630,71719941,"2680 Blake St UNIT 21, Denver, CO 80205",39.760612,-104.985821,638000,USD,2,2,1255.0 sqft,,638000,2784,34,,FALSE,https://photos.zillowstatic.com/fp/13460da84d93c5f2497e168b0891afa5-p_e.jpg,Townhouse for sale,Opendoor Brokerage LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/2680-Blake-St-UNIT-21-Denver-CO-80205/71719941_zpid/,"https://www.zillow.com/homes/denver,-co_rb/16_p/"
153,58685747,"300 W 11th Ave UNIT 19A, Denver, CO 80204",39.733796,-104.991789,1950000,USD,4,4,3403.0 sqft,,1950000,4925,5,,FALSE,https://photos.zillowstatic.com/fp/c038e48b148df58c36b8d3fddcb59e9a-p_e.jpg,Condo for sale,"Iconique Real Estate, LLC","https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/300-W-11th-Ave-UNIT-19A-Denver-CO-80204/58685747_zpid/,"https://www.zillow.com/homes/denver,-co_rb/4_p/"
738,13318126,"1441 Wazee St APT 404, Denver, CO 80202",39.750173,-105.001843,1425000,USD,4,3,3010.0 sqft,,1425400,5761,47,,FALSE,https://photos.zillowstatic.com/fp/9c473ea515a0c8da730e5c57af4f537f-p_e.jpg,Condo for sale,VOLANTE REALTY LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1441-Wazee-St-APT-404-Denver-CO-80202/13318126_zpid/,"https://www.zillow.com/homes/denver,-co_rb/19_p/"
404,13427484,"4902 W Oxford Ave, Denver, CO 80236",39.642915,-105.049999,689000,USD,3,4,3846.0 sqft,,699800,2622,14,,FALSE,https://photos.zillowstatic.com/fp/851bd84a9f1e4e7a6a884959b7a9d1d4-p_e.jpg,House for sale,HomeSmart,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/4902-W-Oxford-Ave-Denver-CO-80236/13427484_zpid/,"https://www.zillow.com/homes/denver,-co_rb/11_p/"
169,13368866,"125 E Florida Ave, Denver, CO 80210",39.68957,-104.985564,729000,USD,2,3,1342.0 sqft,,739000,2103,5,,FALSE,https://photos.zillowstatic.com/fp/d97e867daf1fbcc6d9236606963c7f42-p_e.jpg,House for sale,THE RESOURCE GROUP LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/125-E-Florida-Ave-Denver-CO-80210/13368866_zpid/,"https://www.zillow.com/homes/denver,-co_rb/5_p/"
135,13325401,"1366 N Garfield St APT 303, Denver, CO 80206",39.737872,-104.943665,249000,USD,,0,459.0 sqft,,249000,1721,4,,FALSE,https://photos.zillowstatic.com/fp/77a37da69296e3543e62f72e73ecb445-p_e.jpg,Condo for sale,MB Your Legacy LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1366-N-Garfield-St-APT-303-Denver-CO-80206/13325401_zpid/,"https://www.zillow.com/homes/denver,-co_rb/4_p/"
198,130247041,"4606 W 11th Ave #4608, Denver, CO 80204",39.733691,-105.046409,640000,USD,2,3,1430.0 sqft,,640000,1699,6,,FALSE,https://photos.zillowstatic.com/fp/3c664fd451bd7aeab7dd39982cac3d3a-p_e.jpg,Multi-family home for sale,Redfin Corporation,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/4606-W-11th-Ave-4608-Denver-CO-80204/130247041_zpid/,"https://www.zillow.com/homes/denver,-co_rb/5_p/"
